C,H,N,O,S,VM,Ash,FC,Cel,Hem,Lig,Plantcapacity(kg/hr,MSP,Location_China,Location_UK,Location_US
49.836227,6.5731583,2.1525235,41.719048,0.3033455,75.08379,11.851548,15.460993,33.902992,28.210829,22.867645,37871.605,0.8252721,0.0,0.0,1.0
49.14298,6.2934475,1.9170378,42.03007,0.28931132,74.55161,9.518457,16.374289,32.801136,27.035006,21.686253,37604.965,0.7973766,0.0,1.0,0.0
48.922367,6.0452976,1.5091871,42.831455,0.2037186,76.867325,5.119633,16.85742,35.440254,23.841698,20.694317,36601.21,0.76798046,0.0,1.0,0.0
49.518166,6.4106503,1.668715,41.842384,0.2872894,76.195,7.0346594,15.720764,33.337032,26.692074,21.592855,37292.465,0.79253435,0.0,1.0,0.0
49.51742,6.772979,2.4694557,41.629303,0.41903067,74.358734,12.123078,15.614412,32.123158,29.234768,22.631178,37760.918,0.85769767,0.0,0.0,1.0
48.484936,5.6253524,1.0938226,43.19628,0.10162234,76.28902,4.638757,17.010437,35.392773,23.2613,19.19932,36580.445,0.65825355,0.0,1.0,0.0
49.757626,6.917065,2.4447284,41.4725,0.4075073,74.77984,12.739421,15.202735,31.919384,29.017393,23.857666,37603.367,0.86530024,0.0,0.0,1.0
50.08205,6.78582,2.4706016,41.469765,0.43047693,74.89876,10.315015,15.228936,32.179996,28.343922,23.460634,37295.543,0.8505551,0.0,0.0,1.0
49.475204,6.6613407,1.9257658,41.846916,0.31285524,75.227066,10.460713,15.764588,32.713425,27.733614,22.81941,37592.4,0.823082,1.0,0.0,0.0
49.195827,5.9157896,1.6038576,42.612404,0.19332409,75.28169,8.005034,15.885069,34.84504,25.875036,21.072134,37375.793,0.7313568,0.0,0.0,1.0
49.667458,6.7708745,2.4458604,41.590523,0.41326308,74.39769,13.072247,15.501884,32.253616,29.313154,22.895458,38011.02,0.85808927,0.0,0.0,1.0
49.83926,6.906446,2.5758603,41.40063,0.4467055,74.41119,12.207127,15.233123,31.776281,29.154215,23.403114,37634.67,0.8732741,0.0,0.0,1.0
50.088085,6.053332,1.5398947,42.377415,0.22205272,76.690506,3.7388005,16.115162,36.601208,24.332167,21.195723,36543.56,0.72171044,0.0,1.0,0.0
49.453568,5.9579277,1.5522048,42.26823,0.1900539,75.62732,8.793169,15.663189,36.2806,25.76932,20.858385,37780.2,0.7346893,0.0,0.0,1.0
49.515568,6.7434683,2.1034062,41.69328,0.34929603,75.20199,10.986362,15.514635,32.309795,28.283672,23.19649,37552.965,0.8409653,0.0,0.0,1.0
49.467438,6.311955,1.9105077,42.375324,0.27145013,76.28914,6.1946096,15.915199,35.16694,25.60193,21.692362,36921.79,0.7897362,0.0,0.0,1.0
49.740124,5.9406867,1.0072083,42.886658,0.1134219,76.86402,6.459065,16.339537,37.85262,24.866648,20.31139,37647.703,0.72034156,0.0,0.0,1.0
49.646507,6.870727,2.3775446,41.537144,0.4031133,75.02718,11.816001,15.200431,31.80039,28.948927,23.68694,37566.965,0.8654146,0.0,0.0,1.0
49.34312,5.9450884,1.6108009,42.378883,0.19726726,75.36033,8.69786,15.624268,35.4709,25.858267,21.050356,37605.33,0.73563576,0.0,0.0,1.0
49.94019,6.19329,1.7340369,42.325447,0.24352196,76.413055,4.676587,15.88676,36.083103,24.933666,22.135456,36471.254,0.76135254,0.0,1.0,0.0
49.756912,6.5866427,2.2914863,41.68546,0.34145606,74.85565,12.581073,15.334614,33.516666,28.546354,22.875269,37957.902,0.8355746,0.0,0.0,1.0
49.733334,6.4270806,2.0821948,41.875034,0.28465515,75.38258,11.41723,15.424167,34.472527,27.869225,22.547777,37928.523,0.8079837,0.0,0.0,1.0
49.432583,6.6109667,2.2682235,41.848656,0.37555444,74.87249,10.203929,15.970339,32.72386,27.746174,22.465143,37352.1,0.8443847,0.0,0.0,1.0
49.494778,6.2378273,1.4969555,42.065998,0.24949796,76.54556,5.6157084,15.735704,34.244804,25.831844,21.042421,37097.45,0.7530094,0.0,1.0,0.0
49.85255,6.6781,2.1058092,41.716595,0.31426048,74.856064,11.60213,15.582962,33.252747,28.009642,23.291882,37663.348,0.83173937,0.0,0.0,1.0
49.4043,6.575958,1.7715887,41.95153,0.28821704,75.38075,9.656538,15.9274,32.91351,27.267359,22.39497,37615.8,0.8105406,1.0,0.0,0.0
50.05992,6.7719936,2.447712,41.442688,0.4272939,75.071495,10.291568,15.221331,32.135777,28.32748,23.509996,37330.16,0.8505872,0.0,0.0,1.0
49.551018,5.9216523,1.4054286,42.45186,0.16393077,76.25508,8.076564,15.838795,37.053795,25.439222,20.675528,37942.5,0.7227599,0.0,0.0,1.0
49.511364,5.710756,1.000027,42.92478,0.098950334,77.13371,6.130368,16.148344,38.743298,24.041683,19.26456,37893.258,0.66926295,0.0,0.0,1.0
49.838898,6.825914,2.5235548,41.492462,0.42922968,74.298256,10.756658,15.440214,32.44314,28.462763,23.179058,37369.09,0.8568871,0.0,0.0,1.0
49.304787,6.027568,0.9948392,42.799793,0.12447073,76.93664,6.152218,16.53535,36.80634,24.234434,19.927992,37793.81,0.72188944,1.0,0.0,0.0
49.984093,6.5717344,2.199441,41.72359,0.35615692,75.068886,7.903873,15.659436,33.74467,27.036919,22.897587,36961.453,0.8184827,0.0,0.0,1.0
49.4814,6.3417826,1.5758007,41.91668,0.2690892,76.35477,6.430407,15.778442,33.646263,26.316431,21.25959,37278.938,0.77850807,0.0,1.0,0.0
50.068565,6.5691957,2.2174876,41.733837,0.36363176,75.09096,7.8799214,15.593634,33.5783,27.183693,22.953783,36968.25,0.81529474,0.0,1.0,0.0
48.427223,5.855369,0.69979626,43.160587,0.10270739,77.405624,3.6779032,17.285336,35.67349,22.069937,18.158865,38247.39,0.6854026,1.0,0.0,0.0
49.581985,6.822479,2.2866507,41.573147,0.38756338,75.13405,11.361471,15.29448,31.914484,28.77891,23.527794,37526.656,0.85933757,0.0,0.0,1.0
49.42115,6.6763763,2.3526752,41.666424,0.39441815,74.41925,11.865271,15.775863,32.145668,28.866371,22.56562,37790.934,0.8495205,0.0,0.0,1.0
49.402084,6.538489,1.7041327,42.03182,0.27121603,75.371704,9.399967,16.020638,33.17752,26.962404,22.250757,37675.707,0.8021226,1.0,0.0,0.0
49.67522,6.508592,2.2235696,41.76158,0.34087643,74.595825,12.227387,15.433044,33.314663,28.297045,22.566021,37972.35,0.82931674,0.0,0.0,1.0
49.568165,6.381616,2.1087615,41.910694,0.3134959,74.676476,11.475815,15.506256,33.49947,27.852747,22.32663,37870.926,0.8115648,0.0,0.0,1.0
50.05757,6.796338,2.4849932,41.470837,0.42976978,74.68939,10.276492,15.253066,32.284527,28.309616,23.444284,37253.703,0.8520472,0.0,0.0,1.0
49.522583,5.706253,0.97886693,42.96982,0.095201075,77.20948,6.0429153,16.160381,38.810253,24.004246,19.20758,37890.19,0.66729486,0.0,0.0,1.0
49.39478,6.5907526,1.8130656,41.894535,0.3000075,75.431244,9.601655,15.855467,32.72117,27.45312,22.470375,37583.16,0.8172634,1.0,0.0,0.0
49.556976,6.4730105,2.1290047,42.07962,0.32169744,75.70905,7.696145,15.783659,34.18431,26.661724,22.231829,37077.48,0.81284016,0.0,0.0,1.0
49.752235,6.80627,2.4596665,41.53179,0.40000328,74.43939,13.354417,15.312762,32.46305,29.127995,23.3811,37922.895,0.859567,0.0,0.0,1.0
49.82147,6.668115,2.0067391,41.812386,0.3032928,75.0029,11.102361,15.677096,33.24727,27.753134,23.169111,37609.285,0.8253655,0.0,0.0,1.0
49.695683,6.81552,2.316073,41.54254,0.40201613,75.18825,10.921102,15.224981,31.841002,28.720318,23.531761,37483.336,0.8620322,0.0,0.0,1.0
49.249847,6.3150697,1.9891788,42.109013,0.3016422,74.48634,10.159944,16.136463,32.96555,27.411127,22.008102,37684.875,0.8000766,0.0,1.0,0.0
49.32556,5.96544,1.650308,42.392757,0.20502205,75.2647,8.75779,15.649243,35.121452,26.023066,21.223309,37564.652,0.74055105,0.0,0.0,1.0
49.50223,6.544509,2.2023275,41.989788,0.34954107,75.31029,8.926583,15.928833,33.455566,27.251633,22.238363,37241.434,0.8327517,0.0,0.0,1.0
49.779064,6.824129,2.5238574,41.517056,0.42963746,74.29803,10.96771,15.4692335,32.38144,28.563211,23.115795,37416.656,0.8582608,0.0,0.0,1.0
49.947002,6.439911,2.041253,41.91734,0.31563318,75.5044,6.725883,15.727073,34.527405,26.333632,22.64889,36801.844,0.80070645,0.0,1.0,0.0
49.381195,6.4220414,1.6360196,41.874138,0.2815296,76.0866,7.3718815,15.748401,33.11555,26.734116,21.673306,37473.45,0.8001142,0.0,1.0,0.0
49.40304,6.6079855,1.858638,41.836304,0.31313124,75.449814,9.535538,15.7810955,32.55596,27.625422,22.565557,37553.246,0.8244543,1.0,0.0,0.0
49.734474,6.7331524,2.0728788,41.769634,0.3260709,74.8691,11.417412,15.645843,32.85843,27.990953,23.28343,37630.926,0.831703,1.0,0.0,0.0
50.038666,6.3230157,1.8855188,41.716774,0.31943282,75.87026,6.2739387,15.596786,34.119843,26.394842,22.387756,37102.594,0.76366407,0.0,1.0,0.0
49.663513,6.845734,2.5515954,41.53553,0.43879974,74.24876,11.8665085,15.45829,32.079685,29.093426,23.095932,37604.88,0.8664699,0.0,0.0,1.0
49.797977,6.7984753,2.4285238,41.539497,0.3884988,74.43087,13.293534,15.364281,32.665707,28.97866,23.472418,37928.594,0.85665864,0.0,0.0,1.0
49.189228,6.357706,1.4674352,42.08271,0.24882331,76.02287,7.2165346,16.042847,33.303955,26.06517,21.486162,37708.297,0.78952634,0.0,1.0,0.0
49.438847,6.613024,2.2860856,41.749084,0.37768245,74.28267,11.774448,15.882551,32.254242,28.632248,22.560736,37886.395,0.8410253,0.0,0.0,1.0
49.239456,6.4697523,2.1014075,41.79253,0.33909717,74.59978,10.332049,16.214705,32.53147,27.575153,22.14403,37541.21,0.8228166,0.0,1.0,0.0
49.710484,6.8367615,2.4936836,41.463387,0.41439837,74.48649,13.3761015,15.243089,32.183002,29.252556,23.315483,37854.402,0.86168563,0.0,0.0,1.0
49.64267,6.8690796,2.3594115,41.543865,0.3970046,75.00822,11.959941,15.213969,31.917309,28.893621,23.698385,37571.69,0.8618432,0.0,0.0,1.0
49.457695,6.668629,1.9842746,41.706913,0.33986413,75.40325,9.914595,15.600483,32.329113,27.992281,22.911314,37522.86,0.83701915,0.0,0.0,1.0
49.412975,6.5018325,2.1443455,42.042206,0.34015244,75.36073,8.817972,16.055721,33.436234,27.014824,22.155468,37197.348,0.830343,0.0,0.0,1.0
49.783905,6.8705926,2.4329176,41.51922,0.39593711,74.57449,13.1819,15.333019,32.290543,28.969254,23.66605,37713.74,0.8585237,0.0,0.0,1.0
49.18855,6.3971357,1.5006311,42.181625,0.24136795,75.804634,7.9884377,16.155823,33.352745,26.25189,21.561846,37723.844,0.7866977,1.0,0.0,0.0
49.328453,6.586901,2.2438257,41.725353,0.3714268,74.50958,11.006397,16.003567,32.401203,28.184153,22.371492,37574.84,0.83854586,0.0,0.0,1.0
48.900436,5.88069,1.2629486,43.29899,0.14818475,77.90086,3.32277,16.86222,37.33415,22.353962,19.902603,36319.633,0.726784,0.0,1.0,0.0
49.823067,6.947095,2.535134,41.45623,0.42978653,74.77469,12.582024,15.091774,31.562683,29.124891,23.759903,37624.906,0.8734277,0.0,0.0,1.0
49.303326,6.2568245,1.9571426,42.216022,0.28774258,74.63406,10.021571,16.055899,33.186672,27.315275,21.95777,37651.176,0.79123914,0.0,0.0,1.0
50.042118,6.3559537,1.934699,41.68505,0.3283433,75.798096,6.537105,15.567282,33.98384,26.548563,22.507038,37123.16,0.77033806,0.0,1.0,0.0
49.594875,6.7201724,2.397815,41.658844,0.40487412,74.37558,12.650009,15.671101,32.183002,29.143658,22.800732,37962.555,0.85281247,0.0,0.0,1.0
49.552727,5.834973,1.2266828,42.640095,0.13315159,76.62191,7.251842,15.978073,37.759296,24.942322,20.095201,37921.113,0.70093495,0.0,0.0,1.0
49.515785,6.1724596,1.8831496,42.038948,0.2549886,75.00916,10.323691,15.474958,34.617287,26.97878,21.776558,37773.742,0.7764218,0.0,0.0,1.0
49.249325,6.324621,1.469617,42.004116,0.25027898,76.30317,6.625581,15.906325,33.429188,26.105951,21.17547,37579.52,0.78441405,0.0,1.0,0.0
49.777424,6.6871653,2.3742726,41.667873,0.3864297,74.87254,9.392823,15.582271,33.129623,27.74304,22.881777,37218.66,0.83595943,0.0,0.0,1.0
49.60904,6.3694625,1.9998419,42.215214,0.2877907,76.1322,6.47955,15.756435,34.985294,25.99039,22.140244,36861.836,0.7931153,0.0,0.0,1.0
49.356293,6.460795,1.6709148,41.865337,0.2874606,75.92533,7.8283677,15.777741,32.938316,26.895689,21.891518,37534.492,0.8068673,0.0,1.0,0.0
49.562836,6.554591,1.7679974,41.975872,0.26597163,75.33832,9.888896,15.962347,33.601936,26.97841,22.368668,37681.664,0.80299217,1.0,0.0,0.0
49.435207,5.90283,1.463857,42.3525,0.17508936,75.77602,8.354204,15.715014,36.65102,25.439732,20.611744,37785.69,0.7234273,0.0,0.0,1.0
49.56733,6.1918535,1.8865883,41.96695,0.2535264,75.12042,10.463422,15.464085,34.907646,27.012533,21.756144,37804.33,0.7782043,0.0,0.0,1.0
49.67089,6.4694886,1.8366233,41.795807,0.3164534,75.97738,7.475017,15.597247,33.266975,27.1171,22.124817,37098.754,0.79867667,0.0,1.0,0.0
49.474327,6.719349,2.0687544,41.703846,0.34612748,75.282486,10.61306,15.560565,32.279495,28.245752,23.11125,37528.668,0.84057087,0.0,0.0,1.0
49.603134,5.8877273,0.8388555,43.05604,0.093520746,77.403275,5.5363073,16.615269,38.21053,23.895939,19.72012,37597.438,0.70568085,1.0,0.0,0.0
49.922012,6.0630937,1.5640321,42.57745,0.2078176,76.93493,3.7572591,16.018349,36.94148,24.175253,21.769026,36302.562,0.73487514,0.0,1.0,0.0
49.80451,6.8782105,2.5612996,41.43117,0.44445747,74.2729,11.813093,15.323762,31.97741,28.998127,23.341272,37572.316,0.87039673,0.0,0.0,1.0
48.99226,6.1676917,1.1227462,42.618477,0.16354513,76.265114,6.47718,16.768469,34.8986,24.37917,20.23127,38061.297,0.73758364,1.0,0.0,0.0
49.87472,6.603157,2.1226594,41.62075,0.3691994,75.56569,8.662226,15.440968,32.823963,27.69175,22.903067,37185.402,0.8203601,0.0,1.0,0.0
49.503773,5.727669,0.87320215,43.098873,0.08038047,77.56038,5.6551857,16.292265,39.315784,24.136,19.35388,37819.4,0.6717835,0.0,0.0,1.0
49.50008,6.150469,1.8569804,42.06415,0.24937466,75.0433,10.189277,15.485039,34.721508,26.875607,21.7112,37762.535,0.77264905,0.0,0.0,1.0
49.56302,6.034826,1.5996325,42.266586,0.19779117,75.84373,9.025315,15.708756,36.227116,26.09543,21.178509,37912.953,0.74585027,0.0,0.0,1.0
50.001568,6.6080165,2.242708,41.67004,0.3680415,74.954605,8.232305,15.640158,33.526936,27.23041,22.963343,37003.996,0.8231007,0.0,0.0,1.0
49.226357,6.151064,1.670436,42.706738,0.22768386,76.7289,5.2247796,16.277538,35.814423,24.552795,21.050602,36780.42,0.7725598,0.0,1.0,0.0
50.03383,6.2967954,1.8674656,42.09703,0.2858438,75.91958,5.5203233,15.8763685,35.189724,25.735504,22.250126,36712.066,0.7713723,0.0,1.0,0.0
49.837986,6.6236677,2.0651853,41.758125,0.30111718,74.94913,11.420064,15.59254,33.553032,27.928198,23.104586,37695.344,0.8265039,0.0,0.0,1.0
49.50916,6.6911917,2.3700917,41.764458,0.39488745,74.65311,10.746548,15.800232,32.559692,28.247253,22.581894,37448.863,0.8515092,0.0,0.0,1.0
49.737724,6.8044333,2.4741054,41.51729,0.4058215,74.44708,13.384209,15.290278,32.395668,29.183664,23.293016,37935.58,0.8602521,0.0,0.0,1.0
49.94648,6.634784,2.2775552,41.65227,0.3724357,74.88967,8.565867,15.622337,33.440907,27.374155,22.962128,37050.383,0.827015,0.0,0.0,1.0
49.800297,6.7925906,2.426778,41.539253,0.38730752,74.44283,13.27984,15.365414,32.694653,28.967068,23.452461,37938.32,0.8562857,0.0,0.0,1.0
49.96075,6.183564,1.7248204,42.33669,0.24426417,76.42079,4.6234503,15.919416,36.06033,24.952406,22.077616,36489.97,0.75637734,0.0,1.0,0.0
49.67183,6.363062,2.063159,41.83745,0.2882628,75.06207,11.383305,15.397234,34.377445,27.740788,22.319973,37876.805,0.8030097,0.0,0.0,1.0
49.70441,6.7872357,2.1597447,41.73769,0.34844014,74.83288,11.814125,15.527324,32.58239,28.277666,23.451143,37602.93,0.8400452,0.0,0.0,1.0
49.92809,6.3373165,1.9152452,42.078693,0.28479442,75.86714,5.847832,15.785217,35.163387,25.762321,22.444208,36668.59,0.78571475,0.0,1.0,0.0
49.828342,6.5904994,2.0174124,41.802097,0.29091763,75.02151,11.2008705,15.626689,33.728424,27.803558,22.990938,37693.207,0.8221981,0.0,0.0,1.0
49.406204,6.5136085,1.6587301,42.08868,0.2585139,75.38192,9.291785,16.108135,33.423256,26.713497,22.139507,37738.266,0.7957072,1.0,0.0,0.0
49.595844,6.2026367,1.8598623,42.014507,0.24676235,75.328735,10.342319,15.532797,35.15564,26.996193,21.79173,37867.117,0.77678216,0.0,0.0,1.0
50.18361,6.236607,1.8252443,41.86679,0.30026042,75.96872,5.3768506,15.63352,34.996483,25.724922,21.983727,37092.61,0.7498632,0.0,1.0,0.0
49.727226,6.8703694,2.5265782,41.439194,0.4297776,74.48603,13.134408,15.210453,31.917332,29.368551,23.221947,37834.28,0.8668925,0.0,0.0,1.0
49.957615,6.139285,1.6661422,42.41147,0.23265511,76.590454,4.3002167,15.971574,36.345192,24.704422,21.951647,36439.07,0.7475305,0.0,1.0,0.0
50.041252,6.249767,1.805767,42.14829,0.27345353,76.05843,5.1545,15.920712,35.44994,25.477625,22.067495,36679.836,0.7624369,0.0,1.0,0.0
49.539497,6.3555164,1.4752296,42.25104,0.20799765,75.83679,8.568224,16.186817,34.765274,26.134665,21.624632,37645.01,0.775918,1.0,0.0,0.0
49.87491,6.277276,1.8379625,42.190475,0.2645697,76.096344,5.3821836,15.824022,35.591393,25.387648,22.307426,36580.47,0.77738214,0.0,1.0,0.0
49.237686,5.6896577,0.95864844,43.941948,0.088987,79.510216,1.5987821,16.540224,40.590645,20.57677,19.397158,35589.55,0.6621283,0.0,1.0,0.0
49.650887,6.294969,1.960352,41.94164,0.26480177,75.30311,10.842384,15.476622,34.820644,27.389645,22.114994,37887.49,0.79066545,0.0,0.0,1.0
49.90236,6.9277534,2.5786452,41.385105,0.44742355,74.52314,12.197099,15.151055,31.674078,29.013475,23.548916,37598.14,0.8742251,0.0,0.0,1.0
49.770653,6.6822133,2.369603,41.678005,0.3849609,74.89495,9.359249,15.586507,33.15174,27.723076,22.868645,37215.93,0.8354963,0.0,0.0,1.0
49.28012,6.47653,1.6233686,42.06624,0.2634456,75.63421,8.692905,16.039051,33.115257,26.735888,21.943962,37668.703,0.79840285,1.0,0.0,0.0
50.193233,6.1348796,1.6770684,41.972023,0.27316022,76.221565,4.6512065,15.680071,35.54607,25.137787,21.54974,37061.215,0.7298805,0.0,1.0,0.0
49.513542,6.7335176,2.0783334,41.714485,0.34352553,75.200424,10.970494,15.5470915,32.37635,28.201096,23.147726,37562.734,0.83792114,0.0,0.0,1.0
49.45033,6.368884,2.086717,42.051384,0.31804633,74.5219,11.047192,15.78322,33.18326,27.82136,22.299873,37783.594,0.80765,0.0,0.0,1.0
49.772846,6.252851,1.4139825,42.374477,0.18619534,75.9586,8.45224,16.097374,35.620003,26.122303,21.763466,37571.484,0.7712473,0.0,0.0,1.0
49.905415,6.674076,2.2395246,41.550148,0.3904055,75.43044,9.311703,15.384174,32.566498,27.998695,23.20111,37234.953,0.8335517,0.0,1.0,0.0
49.649498,6.3223433,2.025864,41.862144,0.28176644,75.03954,11.1804905,15.412311,34.458626,27.579748,22.179817,37865.438,0.79782706,0.0,0.0,1.0
49.38286,6.3410215,1.934568,42.335453,0.28566808,76.01691,6.910204,16.087626,34.628864,25.916443,21.649885,37025.812,0.8032295,0.0,0.0,1.0
48.83555,6.008744,1.4777855,42.42544,0.20801373,75.8523,6.4045196,17.222088,33.84371,24.209024,20.752024,36984.547,0.7684979,0.0,1.0,0.0
49.066074,6.131904,1.7826179,42.288498,0.24925148,74.812775,8.766208,16.361494,33.355125,26.51291,21.406073,37465.297,0.77171814,0.0,1.0,0.0
49.729977,6.51738,2.2318249,41.72251,0.33000612,74.836914,12.258215,15.35988,33.661007,28.303265,22.663904,37947.97,0.82720417,0.0,0.0,1.0
50.053772,6.852883,2.5271113,41.43853,0.44204688,74.88297,11.099518,15.139101,31.84534,28.649183,23.626354,37403.117,0.8628205,0.0,0.0,1.0
49.84446,6.622036,2.2361672,41.661404,0.3217573,75.0062,12.234211,15.38883,33.659508,28.408697,23.056032,37883.55,0.83263737,0.0,0.0,1.0
50.038113,6.782748,2.4687989,41.495728,0.42114118,74.51619,9.965187,15.3913145,32.515144,28.161028,23.376783,37185.36,0.84866244,0.0,0.0,1.0
49.83688,6.2172,1.7619808,42.32154,0.24564806,76.36494,4.9183135,15.860987,36.01033,25.01897,22.134,36485.457,0.7683964,0.0,1.0,0.0
49.509384,5.8243475,1.0907108,42.55714,0.16294983,77.5247,2.8239105,15.933494,36.70291,23.420069,19.921349,36943.0,0.65158314,0.0,1.0,0.0
49.573776,6.4365664,2.088333,42.13114,0.30833218,75.897514,7.165497,15.733316,34.522163,26.373903,22.19991,37004.258,0.80382794,0.0,0.0,1.0
49.67257,6.630624,2.3173714,41.709114,0.37872094,74.30153,12.645357,15.616168,32.692684,28.692747,22.791826,38013.668,0.84421843,0.0,0.0,1.0
48.97028,6.102812,1.6163173,42.2177,0.23441271,75.425514,7.352052,17.002113,33.426865,25.05861,21.086695,37203.32,0.7785758,0.0,1.0,0.0
49.413013,5.9979825,1.6552345,42.19652,0.2062463,75.388596,9.236363,15.569271,35.761482,26.049856,21.128563,37691.496,0.7433001,0.0,0.0,1.0
49.561695,6.5530105,2.226363,41.956097,0.34904253,75.37809,8.69017,15.802465,33.598698,27.218885,22.394758,37188.617,0.8277018,0.0,0.0,1.0
49.522778,6.375745,2.1003072,41.962162,0.3158023,74.60818,11.308494,15.614952,33.361694,27.831682,22.333164,37836.21,0.80993325,0.0,0.0,1.0
49.984917,6.694301,2.3482533,41.57334,0.39167374,74.711334,9.102864,15.5829935,33.085182,27.666105,23.11924,37100.19,0.8346968,0.0,0.0,1.0
49.771904,5.837894,1.2316626,43.183575,0.1365527,78.1549,2.304547,16.182554,39.04616,22.35583,21.139265,35774.934,0.69288665,0.0,1.0,0.0
49.29992,5.8029737,1.3840379,42.51157,0.15460612,75.82481,7.675383,15.696059,36.73422,24.928093,20.308155,37546.79,0.70354795,0.0,0.0,1.0
49.40522,5.8403654,1.3798822,42.41696,0.1601383,75.86391,7.895718,15.751493,36.963512,25.0617,20.277412,37741.223,0.71090776,0.0,0.0,1.0
49.365406,6.4909177,2.1614482,41.899296,0.34821874,74.25089,11.221335,16.014414,32.565586,28.121996,22.461805,37869.008,0.8249873,0.0,0.0,1.0
49.774353,6.261198,1.5130135,42.274876,0.19568887,75.84965,8.936014,15.96522,35.619278,26.47619,21.795713,37671.215,0.77723455,0.0,0.0,1.0
49.82284,6.8408194,2.3749394,41.527794,0.37866563,74.470276,13.024422,15.416887,32.560837,28.81179,23.737957,37744.234,0.85499996,0.0,0.0,1.0
49.572712,6.822522,2.2767363,41.573483,0.3844383,75.123,11.460314,15.299628,31.982338,28.754795,23.53623,37533.832,0.8575712,0.0,0.0,1.0
49.08056,6.178586,1.1557873,42.586178,0.16237172,76.35434,6.77296,16.61828,35.28473,24.569338,20.231285,37949.723,0.7369197,1.0,0.0,0.0
50.001457,6.4749913,2.0860996,41.85249,0.32953176,75.38538,6.996005,15.703404,34.26506,26.555008,22.722368,36849.16,0.8048023,0.0,1.0,0.0
50.01289,6.766096,2.4134676,41.46855,0.42259717,75.17503,10.179192,15.259511,32.21879,28.309586,23.514357,37329.758,0.84961694,0.0,0.0,1.0
49.505737,6.4947577,2.1435997,42.064003,0.33203733,75.52679,8.249954,15.903233,33.842674,26.895046,22.152817,37165.57,0.82275736,0.0,0.0,1.0
49.603027,5.9929214,1.4781784,42.37961,0.17344014,76.19618,8.481101,15.810779,36.728363,25.870914,20.903244,37930.07,0.7343553,0.0,0.0,1.0
49.471687,6.1468997,1.8628412,42.11281,0.25160185,74.984406,10.137465,15.485473,34.532818,26.90111,21.772495,37744.312,0.77303123,0.0,0.0,1.0
49.338085,6.4207044,1.6175358,41.895866,0.27776662,76.05377,7.4403853,15.79225,33.085175,26.689438,21.683834,37531.17,0.80052245,0.0,1.0,0.0
49.58252,6.7681746,2.1309545,41.713078,0.34841618,75.05031,11.435587,15.49227,32.441643,28.24461,23.272326,37598.652,0.8392198,0.0,0.0,1.0
49.727505,6.681242,2.3650608,41.640213,0.3886541,74.31236,12.98075,15.53197,32.665573,28.85826,22.911963,38068.625,0.85148424,0.0,0.0,1.0
49.430588,6.591099,1.7924887,41.945923,0.2909263,75.31572,9.811764,15.92156,32.918926,27.32397,22.460253,37613.56,0.8118819,1.0,0.0,0.0
49.909264,6.1415644,1.6648539,42.427853,0.22659011,76.63507,4.2934537,15.919228,36.482895,24.582788,22.017841,36383.29,0.75358,0.0,1.0,0.0
49.778572,6.4154277,1.656392,42.139923,0.22977115,75.53276,9.527558,15.937017,34.638245,26.78549,22.350836,37581.695,0.79331696,0.0,0.0,1.0
49.591717,6.4405217,2.1602066,41.861195,0.32988355,74.56968,11.755626,15.543244,33.27432,28.057678,22.456738,37904.11,0.81960547,0.0,0.0,1.0
49.670605,6.4362736,1.6269947,42.131886,0.23128328,75.585434,9.308396,16.018866,34.417664,26.628077,22.139442,37604.832,0.79079074,1.0,0.0,0.0
48.871155,6.095876,1.5869598,42.526756,0.2326496,76.08989,6.464664,17.050386,34.062138,24.403456,21.06312,36818.152,0.78531337,0.0,1.0,0.0
49.519722,6.4357514,2.0752282,42.15145,0.3109308,75.80809,7.427517,15.850708,34.345367,26.449192,22.070885,37061.96,0.8095738,0.0,0.0,1.0
49.757305,6.685227,2.379308,41.635944,0.38393098,74.405754,13.090413,15.412978,32.85228,28.900686,22.935232,38077.844,0.8525851,0.0,0.0,1.0
50.1572,6.359678,1.9806308,41.897068,0.31982547,75.56509,6.1848893,15.655106,34.377426,26.381266,22.250208,36939.016,0.77600026,0.0,1.0,0.0
49.945877,6.7124963,2.313161,41.50757,0.40417528,75.332016,9.661934,15.33519,32.443245,28.13001,23.358545,37278.344,0.84023935,0.0,0.0,1.0
49.73423,5.9753876,1.1263901,42.74304,0.12649013,76.62927,7.0202293,16.149883,37.610878,25.365498,20.460138,37756.242,0.7287838,0.0,0.0,1.0
50.07214,6.6067624,2.26332,41.68497,0.3742215,74.98883,8.222224,15.559901,33.380905,27.362015,23.042227,37000.215,0.82124794,0.0,1.0,0.0
49.83345,6.774562,2.1758342,41.670017,0.34172535,74.700935,11.9780035,15.569986,32.786327,28.242895,23.5468,37640.703,0.8408447,0.0,0.0,1.0
49.855106,6.703525,2.1748097,41.658665,0.3263283,74.77082,11.935543,15.525464,33.157703,28.21841,23.368736,37705.99,0.8366481,0.0,0.0,1.0
49.870422,6.6300316,2.2837148,41.69123,0.36857608,74.94309,8.635772,15.607816,33.50474,27.399246,22.868912,37080.37,0.82717276,0.0,0.0,1.0
49.604454,6.2078624,1.8583336,42.024193,0.24566455,75.37826,10.323807,15.54226,35.182827,26.999567,21.811588,37878.09,0.7770051,0.0,0.0,1.0
49.776253,6.451376,1.8622344,41.79428,0.32141432,75.90544,7.3233957,15.571923,33.398186,27.002422,22.203295,37075.613,0.7917764,0.0,1.0,0.0
